Date,Category,Product,Region,Units,Price,Sales,Satisfaction
2025-11-15,Electronics,Headphones,North,1,140.72,140.72,4.6
2025-11-15,Electronics,Smartwatch,West,4,251.91,1007.64,5.0
2025-11-15,Electronics,Smartwatch,West,1,256.02,256.02,4.5
2025-11-15,Sports,Running Shoes,North,3,82.05,246.15,4.2
2025-11-15,Home,Blender,South,1,53.86,53.86,4.3
2025-11-15,Clothing,Sneakers,North,3,80.94,242.82,5.0
2025-11-15,Beauty,Face Cream,North,1,32.11,32.11,3.1
2025-11-15,Electronics,Headphones,West,5,143.7,718.5,4.7
2025-11-15,Sports,Yoga Mat,South,1,30.21,30.21,4.9
2025-11-15,Beauty,Perfume,East,5,76.3,381.5,4.0
2025-11-15,Home,Vacuum,West,1,194.48,194.48,5.0
2025-11-15,Clothing,Jeans,West,1,57.6,57.6,4.9
2025-11-15,Sports,Dumbbell,North,3,41.64,124.92,4.9
2025-11-16,Clothing,Jeans,East,1,57.68,57.68,4.1
2025-11-16,Beauty,Face Cream,North,2,33.57,67.14,3.8
2025-11-16,Beauty,Lipstick,North,1,14.42,14.42,3.4
2025-11-16,Home,Coffee Maker,East,1,83.77,83.77,4.4
2025-11-16,Sports,Running Shoes,East,4,92.87,371.48,4.2
2025-11-16,Beauty,Perfume,West,4,84.02,336.08,3.4
2025-11-16,Electronics,Laptop,South,1,1010.18,1010.18,3.5
2025-11-16,Beauty,Lipstick,South,2,13.6,27.2,3.7
2025-11-16,Home,Vacuum,North,2,162.13,324.26,3.4
2025-11-16,Electronics,Laptop,South,1,1049.38,1049.38,4.0
2025-11-16,Home,Vacuum,East,3,183.39,550.17,3.5
2025-11-16,Clothing,Jacket,North,2,124.34,248.68,3.7
2025-11-17,Electronics,Smartphone,South,3,679.39,2038.17,4.6
2025-11-17,Sports,Running Shoes,South,2,88.71,177.42,2.7
2025-11-17,Beauty,Mascara,South,2,21.22,42.44,2.6
2025-11-17,Home,Vacuum,North,1,184.49,184.49,3.9
2025-11-17,Sports,Bicycle,West,5,446.82,2234.1,3.5
2025-11-17,Beauty,Mascara,West,1,20.53,20.53,5.0
2025-11-17,Electronics,Headphones,East,1,148.82,148.82,4.0
2025-11-17,Sports,Dumbbell,East,2,40.62,81.24,4.7
2025-11-17,Home,Coffee Maker,West,1,88.22,88.22,4.7
2025-11-18,Home,Coffee Maker,North,3,98.47,295.41,4.6
2025-11-18,Electronics,Smartphone,West,1,672.15,672.15,2.3
2025-11-18,Beauty,Mascara,East,1,20.18,20.18,4.0
2025-11-18,Clothing,Jacket,East,1,130.46,130.46,5.0
2025-11-18,Electronics,Laptop,North,1,1062.62,1062.62,3.3
2025-11-18,Electronics,Smartphone,South,1,751.02,751.02,4.5
2025-11-19,Sports,Running Shoes,East,1,83.12,83.12,3.1
2025-11-19,Home,Vacuum,North,1,190.24,190.24,3.2
2025-11-19,Home,Sofa,West,2,554.62,1109.24,5.0
2025-11-19,Electronics,Laptop,East,1,1039.5,1039.5,4.1
2025-11-19,Clothing,Jacket,West,1,118.05,118.05,4.8
2025-11-19,Home,Blender,East,1,54.38,54.38,4.5
2025-11-19,Beauty,Lipstick,North,1,15.77,15.77,5.0
2025-11-19,Clothing,Jacket,South,1,124.97,124.97,4.3
2025-11-19,Home,Coffee Maker,East,2,89.63,179.26,5.0
2025-11-19,Beauty,Perfume,South,4,84.55,338.2,4.3
2025-11-20,Sports,Yoga Mat,West,1,29.04,29.04,2.3
2025-11-20,Clothing,Jeans,West,2,62.46,124.92,3.4
2025-11-20,Electronics,Smartwatch,East,1,229.78,229.78,4.5
2025-11-20,Electronics,Smartwatch,West,2,255.9,511.8,5.0
2025-11-20,Electronics,Smartphone,South,1,707.25,707.25,4.1
2025-11-20,Home,Sofa,South,1,629.36,629.36,4.3
2025-11-20,Clothing,T-Shirt,North,5,26.99,134.95,4.1
2025-11-20,Electronics,Headphones,South,2,141.99,283.98,4.2
2025-11-20,Clothing,Jeans,East,2,58.7,117.4,4.8
2025-11-21,Home,Sofa,West,4,580.99,2323.96,4.0
2025-11-21,Beauty,Perfume,East,1,83.05,83.05,5.0
2025-11-21,Home,Vacuum,East,1,187.06,187.06,5.0
2025-11-21,Electronics,Smartphone,South,1,693.23,693.23,5.0
2025-11-21,Beauty,Mascara,East,1,18.7,18.7,5.0
2025-11-21,Sports,Running Shoes,West,1,93.88,93.88,4.7
2025-11-21,Clothing,Jeans,West,1,64.94,64.94,3.8
2025-11-21,Beauty,Perfume,East,1,73.34,73.34,3.2
2025-11-21,Beauty,Lipstick,East,1,14.05,14.05,4.2
2025-11-21,Sports,Bicycle,East,2,477.23,954.46,5.0
2025-11-21,Home,Coffee Maker,North,3,89.7,269.1,5.0
2025-11-21,Sports,Running Shoes,North,2,91.61,183.22,3.5
2025-11-21,Clothing,T-Shirt,North,2,25.15,50.3,2.1
2025-11-22,Beauty,Perfume,East,1,73.84,73.84,4.1
2025-11-22,Sports,Bicycle,South,1,449.51,449.51,4.2
2025-11-22,Electronics,Smartwatch,West,3,228.84,686.52,4.4
2025-11-22,Sports,Yoga Mat,West,1,29.05,29.05,4.3
2025-11-22,Home,Vacuum,South,1,173.69,173.69,4.0
2025-11-22,Beauty,Perfume,West,1,73.17,73.17,4.2
2025-11-22,Beauty,Lipstick,East,1,14.36,14.36,3.8
2025-11-22,Sports,Dumbbell,South,2,38.79,77.58,5.0
2025-11-22,Sports,Dumbbell,North,1,41.9,41.9,4.2
2025-11-22,Beauty,Mascara,West,1,18.29,18.29,3.6
2025-11-22,Clothing,Sneakers,South,1,74.29,74.29,3.5
2025-11-22,Clothing,Jacket,North,4,113.85,455.4,3.8
2025-11-22,Beauty,Lipstick,East,1,16.01,16.01,4.2
2025-11-23,Sports,Bicycle,North,1,460.76,460.76,3.7
2025-11-23,Sports,Running Shoes,North,1,96.83,96.83,2.9
2025-11-23,Clothing,Jacket,East,1,131.74,131.74,4.2
2025-11-23,Clothing,Jacket,North,1,117.75,117.75,2.7
2025-11-23,Electronics,Laptop,West,2,1013.2,2026.4,4.9
2025-11-23,Sports,Dumbbell,East,1,37.14,37.14,5.0
2025-11-23,Clothing,Jeans,South,4,65.23,260.92,3.9
2025-11-23,Beauty,Lipstick,East,3,15.93,47.79,3.6
2025-11-23,Clothing,Sneakers,South,4,87.69,350.76,3.7
2025-11-23,Clothing,Jeans,North,1,62.01,62.01,5.0
2025-11-23,Electronics,Smartwatch,South,2,244.06,488.12,4.2
2025-11-24,Clothing,T-Shirt,West,3,24.84,74.52,4.8
2025-11-24,Electronics,Smartphone,North,3,751.82,2255.46,4.5
2025-11-24,Sports,Yoga Mat,North,2,30.19,60.38,5.0
2025-11-24,Sports,Yoga Mat,South,4,30.43,121.72,4.2
2025-11-24,Home,Coffee Maker,North,4,94.52,378.08,4.1
2025-11-24,Home,Blender,West,1,49.72,49.72,3.6
2025-11-24,Clothing,Sneakers,South,1,72.71,72.71,4.2
2025-11-24,Clothing,Jacket,North,1,118.98,118.98,4.7
2025-11-24,Sports,Dumbbell,East,1,42.56,42.56,3.8
2025-11-24,Clothing,Sneakers,West,2,72.12,144.24,5.0
2025-11-24,Home,Blender,West,1,53.76,53.76,5.0
2025-11-25,Beauty,Mascara,West,1,20.19,20.19,4.5
2025-11-25,Beauty,Face Cream,South,2,32.55,65.1,5.0
2025-11-25,Beauty,Perfume,North,2,77.76,155.52,5.0
2025-11-25,Clothing,Jeans,North,3,61.5,184.5,4.5
2025-11-25,Electronics,Laptop,East,1,904.66,904.66,3.8
2025-11-25,Clothing,Jeans,South,2,59.23,118.46,5.0
2025-11-25,Clothing,Jacket,South,1,112.88,112.88,4.1
2025-11-25,Home,Sofa,South,3,614.49,1843.47,4.1
2025-11-25,Sports,Running Shoes,West,1,85.77,85.77,2.9
2025-11-25,Sports,Dumbbell,North,3,42.05,126.15,4.5
2025-11-25,Sports,Yoga Mat,North,2,31.26,62.52,4.3
2025-11-26,Beauty,Face Cream,East,1,34.57,34.57,5.0
2025-11-26,Beauty,Face Cream,West,2,35.66,71.32,4.3
2025-11-26,Electronics,Laptop,North,1,965.66,965.66,3.4
2025-11-26,Clothing,Jacket,East,1,111.8,111.8,3.6
2025-11-26,Beauty,Lipstick,West,4,16.15,64.6,3.3
2025-11-26,Sports,Dumbbell,East,4,38.53,154.12,4.1
2025-11-26,Beauty,Mascara,West,2,20.15,40.3,4.4
2025-11-26,Clothing,Jeans,East,4,62.96,251.84,4.1
2025-11-26,Clothing,Jacket,East,1,111.57,111.57,3.0
2025-11-26,Home,Coffee Maker,South,3,84.46,253.38,4.2
2025-11-26,Clothing,Sneakers,South,1,83.15,83.15,4.6
2025-11-26,Clothing,T-Shirt,South,2,25.29,50.58,4.8
2025-11-26,Home,Blender,East,1,45.56,45.56,2.9
2025-11-26,Clothing,Sneakers,North,2,80.67,161.34,3.0
2025-11-27,Home,Coffee Maker,East,5,89.57,447.85,5.0
2025-11-27,Clothing,Jeans,West,1,60.46,60.46,3.5
2025-11-27,Sports,Dumbbell,West,2,38.26,76.52,3.6
2025-11-27,Beauty,Mascara,South,1,19.0,19.0,3.8
2025-11-27,Beauty,Lipstick,West,1,15.55,15.55,4.2
2025-11-27,Clothing,Jacket,North,2,123.5,247.0,5.0
2025-11-27,Beauty,Face Cream,North,2,33.94,67.88,4.5
2025-11-27,Clothing,Jacket,West,5,131.41,657.05,5.0
2025-11-27,Electronics,Laptop,North,1,1009.06,1009.06,3.3
2025-11-27,Home,Sofa,West,2,579.12,1158.24,4.5
2025-11-27,Electronics,Headphones,North,1,160.8,160.8,3.7
2025-11-27,Electronics,Laptop,West,1,986.53,986.53,4.8
2025-11-27,Beauty,Perfume,South,2,72.61,145.22,4.2
2025-11-27,Beauty,Perfume,North,1,80.88,80.88,4.1
2025-11-28,Home,Vacuum,South,1,183.76,183.76,4.8
2025-11-28,Sports,Dumbbell,West,1,43.86,43.86,4.4
2025-11-28,Sports,Running Shoes,South,1,87.1,87.1,4.0
2025-11-28,Clothing,T-Shirt,North,2,24.31,48.62,5.0
2025-11-28,Home,Coffee Maker,East,4,95.16,380.64,3.5
2025-11-28,Electronics,Smartwatch,East,1,245.68,245.68,3.6
2025-11-28,Sports,Yoga Mat,South,2,29.29,58.58,4.3
2025-11-28,Electronics,Headphones,North,2,143.15,286.3,4.2
2025-11-28,Home,Sofa,South,1,616.2,616.2,3.5
2025-11-29,Sports,Running Shoes,North,2,91.55,183.1,4.7
2025-11-29,Clothing,Jeans,East,3,63.76,191.28,4.9
2025-11-29,Sports,Bicycle,North,1,413.76,413.76,5.0
2025-11-29,Home,Vacuum,South,1,175.97,175.97,5.0
2025-11-29,Electronics,Smartwatch,North,1,254.55,254.55,3.9
2025-11-29,Sports,Dumbbell,East,3,42.89,128.67,3.4
2025-11-29,Home,Coffee Maker,West,2,84.49,168.98,5.0
2025-11-30,Home,Sofa,West,1,635.6,635.6,3.8
2025-11-30,Beauty,Lipstick,West,1,16.22,16.22,4.5
2025-11-30,Clothing,Jacket,North,4,121.39,485.56,4.3
2025-11-30,Sports,Dumbbell,East,1,43.76,43.76,4.7
2025-11-30,Home,Coffee Maker,East,2,94.53,189.06,2.5
2025-11-30,Clothing,T-Shirt,East,1,24.3,24.3,3.4
2025-12-01,Electronics,Smartphone,West,4,631.33,2525.32,4.3
2025-12-01,Beauty,Perfume,West,1,78.51,78.51,4.3
2025-12-01,Beauty,Lipstick,South,1,16.07,16.07,4.1
2025-12-01,Home,Vacuum,North,1,185.56,185.56,3.7
2025-12-01,Sports,Bicycle,West,4,439.06,1756.24,4.1
2025-12-01,Sports,Yoga Mat,North,1,28.21,28.21,5.0
2025-12-02,Clothing,T-Shirt,West,2,25.13,50.26,2.8
2025-12-02,Clothing,Sneakers,South,1,80.85,80.85,5.0
2025-12-02,Clothing,Jacket,South,1,122.8,122.8,3.1
2025-12-02,Sports,Bicycle,South,1,491.9,491.9,4.1
2025-12-02,Beauty,Perfume,North,1,77.41,77.41,4.9
2025-12-02,Home,Sofa,North,1,563.91,563.91,4.0
2025-12-03,Clothing,Jeans,East,2,58.48,116.96,4.7
2025-12-03,Electronics,Headphones,East,1,157.95,157.95,2.1
2025-12-03,Beauty,Lipstick,South,2,14.31,28.62,4.2
2025-12-03,Home,Coffee Maker,West,3,88.32,264.96,4.1
2025-12-03,Sports,Bicycle,North,2,464.5,929.0,5.0
2025-12-03,Beauty,Perfume,East,1,78.28,78.28,3.7
2025-12-03,Electronics,Laptop,West,1,925.66,925.66,3.8
2025-12-03,Beauty,Perfume,West,1,86.51,86.51,4.0
2025-12-03,Beauty,Lipstick,East,4,13.97,55.88,4.4
2025-12-03,Beauty,Mascara,South,2,18.98,37.96,4.6
2025-12-03,Home,Sofa,North,2,609.75,1219.5,3.5
2025-12-03,Beauty,Face Cream,West,3,32.08,96.24,4.4
2025-12-03,Home,Blender,East,1,50.43,50.43,5.0
2025-12-03,Home,Vacuum,East,1,172.84,172.84,5.0
2025-12-04,Home,Sofa,West,1,576.27,576.27,3.6
2025-12-04,Clothing,T-Shirt,West,1,24.08,24.08,2.7
2025-12-04,Electronics,Smartwatch,South,1,249.63,249.63,3.6
2025-12-04,Home,Vacuum,West,1,178.59,178.59,4.3
2025-12-04,Home,Vacuum,North,1,169.74,169.74,4.9
2025-12-04,Electronics,Smartphone,West,1,660.01,660.01,5.0
2025-12-04,Electronics,Smartphone,North,3,654.88,1964.64,3.6
2025-12-04,Home,Sofa,East,4,588.83,2355.32,5.0
2025-12-05,Home,Vacuum,East,2,165.53,331.06,5.0
2025-12-05,Home,Vacuum,South,2,176.74,353.48,3.1
2025-12-05,Home,Blender,East,1,48.95,48.95,5.0
2025-12-05,Clothing,T-Shirt,West,2,25.23,50.46,4.4
2025-12-05,Electronics,Headphones,North,2,144.73,289.46,4.2
2025-12-05,Electronics,Headphones,North,4,155.82,623.28,3.9
2025-12-05,Electronics,Headphones,South,1,150.34,150.34,4.3
2025-12-06,Home,Blender,South,2,46.55,93.1,3.8
2025-12-06,Electronics,Smartphone,East,3,732.33,2196.99,3.7
2025-12-06,Electronics,Smartphone,East,3,667.69,2003.07,3.5
2025-12-06,Beauty,Face Cream,North,2,37.47,74.94,4.4
2025-12-06,Sports,Running Shoes,West,2,95.49,190.98,5.0
2025-12-06,Beauty,Mascara,East,2,21.95,43.9,3.6
2025-12-06,Sports,Yoga Mat,North,2,29.42,58.84,4.3
2025-12-06,Clothing,Jacket,North,5,122.44,612.2,4.2
2025-12-06,Home,Vacuum,East,1,193.99,193.99,5.0
2025-12-06,Home,Vacuum,South,1,174.09,174.09,2.8
2025-12-06,Electronics,Smartwatch,South,1,258.68,258.68,3.6
2025-12-06,Home,Sofa,East,2,598.0,1196.0,4.9
2025-12-06,Electronics,Smartwatch,North,1,268.15,268.15,3.0
2025-12-06,Clothing,Jacket,North,2,117.49,234.98,4.0
2025-12-07,Electronics,Smartphone,West,3,678.79,2036.37,3.1
2025-12-07,Sports,Yoga Mat,South,2,30.72,61.44,5.0
2025-12-07,Beauty,Mascara,West,1,18.7,18.7,4.2
2025-12-07,Sports,Yoga Mat,West,2,30.07,60.14,5.0
2025-12-07,Beauty,Face Cream,North,1,35.12,35.12,4.7
2025-12-08,Home,Sofa,West,1,614.2,614.2,4.6
2025-12-08,Clothing,Jacket,East,2,116.37,232.74,4.7
2025-12-08,Clothing,Jeans,West,1,54.35,54.35,5.0
2025-12-08,Electronics,Smartwatch,East,2,274.22,548.44,4.0
2025-12-08,Sports,Running Shoes,East,2,91.39,182.78,3.6
2025-12-08,Electronics,Smartphone,South,3,674.32,2022.96,4.6
2025-12-08,Electronics,Smartwatch,South,1,268.66,268.66,3.7
2025-12-09,Beauty,Mascara,North,1,20.06,20.06,5.0
2025-12-09,Beauty,Perfume,South,1,80.04,80.04,4.8
2025-12-09,Home,Sofa,South,4,649.94,2599.76,4.1
2025-12-09,Home,Coffee Maker,West,1,88.94,88.94,4.4
2025-12-09,Clothing,Jacket,East,4,123.04,492.16,4.6
2025-12-09,Electronics,Smartwatch,South,1,250.28,250.28,3.8
2025-12-09,Beauty,Lipstick,West,2,14.27,28.54,5.0
2025-12-09,Clothing,Jeans,South,1,65.94,65.94,4.2
2025-12-09,Beauty,Face Cream,South,2,33.03,66.06,3.8
2025-12-09,Home,Blender,East,1,52.45,52.45,4.6
2025-12-09,Sports,Running Shoes,West,3,88.69,266.07,5.0
2025-12-09,Sports,Dumbbell,South,1,42.43,42.43,5.0
2025-12-09,Beauty,Lipstick,South,2,15.54,31.08,3.2
2025-12-10,Electronics,Smartphone,West,1,706.89,706.89,3.8
2025-12-10,Home,Vacuum,West,1,177.0,177.0,3.3
2025-12-10,Clothing,Jacket,South,2,119.86,239.72,2.6
2025-12-10,Sports,Dumbbell,South,4,43.03,172.12,3.8
2025-12-10,Sports,Bicycle,South,2,413.54,827.08,4.3
2025-12-10,Clothing,Sneakers,East,1,73.23,73.23,5.0
2025-12-10,Electronics,Laptop,West,3,1058.31,3174.93,4.4
2025-12-11,Home,Blender,West,2,45.71,91.42,4.7
2025-12-11,Sports,Bicycle,North,1,463.28,463.28,4.4
2025-12-11,Beauty,Mascara,East,1,21.27,21.27,3.1
2025-12-11,Clothing,Sneakers,West,2,73.27,146.54,4.3
2025-12-11,Clothing,Sneakers,East,2,80.8,161.6,4.3
2025-12-12,Beauty,Lipstick,North,1,15.29,15.29,3.9
2025-12-12,Beauty,Lipstick,South,1,15.72,15.72,3.6
2025-12-12,Sports,Bicycle,South,1,464.62,464.62,4.0
2025-12-12,Electronics,Headphones,North,2,135.51,271.02,4.2
2025-12-12,Electronics,Headphones,North,1,156.26,156.26,4.3
2025-12-12,Electronics,Smartphone,North,1,667.6,667.6,5.0
2025-12-12,Home,Vacuum,East,2,163.63,327.26,3.1
2025-12-12,Beauty,Face Cream,East,2,37.47,74.94,3.6
2025-12-12,Clothing,Jacket,West,4,124.04,496.16,4.4
2025-12-12,Home,Sofa,North,2,610.92,1221.84,4.5
2025-12-13,Clothing,Jacket,West,3,116.19,348.57,4.1
2025-12-13,Clothing,Jacket,South,2,116.34,232.68,5.0
2025-12-13,Sports,Bicycle,North,1,430.7,430.7,5.0
2025-12-13,Sports,Yoga Mat,South,4,31.09,124.36,3.8
2025-12-13,Sports,Bicycle,East,1,456.39,456.39,4.1
2025-12-13,Home,Sofa,East,1,601.83,601.83,3.6
2025-12-13,Home,Sofa,East,2,559.54,1119.08,4.7
2025-12-13,Electronics,Smartphone,South,1,759.47,759.47,4.1
2025-12-13,Home,Vacuum,South,1,167.92,167.92,4.1
2025-12-13,Clothing,Sneakers,West,1,77.9,77.9,5.0
2025-12-13,Sports,Running Shoes,South,1,81.64,81.64,3.5
2025-12-13,Beauty,Perfume,North,2,84.28,168.56,4.5
2025-12-13,Sports,Dumbbell,East,1,43.67,43.67,5.0
2025-12-13,Sports,Yoga Mat,West,1,30.15,30.15,4.1
2025-12-14,Home,Coffee Maker,South,2,93.57,187.14,5.0
2025-12-14,Home,Coffee Maker,South,2,95.89,191.78,2.9
2025-12-14,Home,Blender,North,1,45.61,45.61,4.4
2025-12-14,Clothing,Sneakers,North,2,74.65,149.3,4.5
2025-12-14,Home,Blender,South,1,53.61,53.61,4.0
2025-12-14,Beauty,Perfume,South,1,85.61,85.61,4.7
2025-12-14,Electronics,Laptop,East,1,1075.46,1075.46,3.9
2025-12-14,Sports,Dumbbell,West,2,42.77,85.54,4.1
2025-12-14,Clothing,Jacket,West,2,127.51,255.02,4.5
2025-12-14,Electronics,Smartphone,East,3,755.14,2265.42,2.6
2025-12-15,Clothing,Sneakers,East,3,86.85,260.55,3.4
2025-12-15,Electronics,Headphones,West,2,150.36,300.72,3.3
2025-12-15,Beauty,Mascara,East,1,20.94,20.94,5.0
2025-12-15,Electronics,Laptop,South,1,938.03,938.03,4.4
2025-12-15,Sports,Bicycle,North,1,464.53,464.53,3.5
2025-12-15,Clothing,Jacket,West,3,115.27,345.81,4.4
2025-12-15,Home,Coffee Maker,South,1,92.54,92.54,2.9
2025-12-15,Home,Blender,North,2,47.07,94.14,3.5
2025-12-15,Clothing,T-Shirt,West,1,22.96,22.96,3.4
2025-12-15,Electronics,Smartwatch,West,2,246.73,493.46,3.8
2025-12-15,Beauty,Lipstick,South,1,16.18,16.18,4.3
2025-12-15,Home,Coffee Maker,East,4,91.4,365.6,3.6
2025-12-15,Sports,Yoga Mat,East,2,30.33,60.66,3.5
2025-12-16,Home,Coffee Maker,North,1,85.26,85.26,5.0
2025-12-16,Beauty,Lipstick,West,4,13.7,54.8,3.6
2025-12-16,Clothing,T-Shirt,West,3,25.34,76.02,3.7
2025-12-16,Beauty,Lipstick,North,4,13.63,54.52,4.8
2025-12-16,Home,Sofa,East,3,576.07,1728.21,4.2
2025-12-16,Sports,Running Shoes,South,1,92.36,92.36,4.3
2025-12-16,Electronics,Smartwatch,North,1,256.64,256.64,4.3
2025-12-16,Home,Sofa,East,1,544.18,544.18,4.0
2025-12-16,Clothing,Sneakers,South,1,82.09,82.09,4.4
2025-12-16,Beauty,Lipstick,South,1,13.97,13.97,4.8
2025-12-16,Home,Blender,West,1,52.51,52.51,4.7
2025-12-16,Home,Blender,West,3,50.64,151.92,5.0
2025-12-16,Sports,Bicycle,South,1,460.46,460.46,5.0
2025-12-17,Sports,Yoga Mat,East,1,32.44,32.44,4.7
2025-12-17,Beauty,Perfume,West,2,85.59,171.18,3.5
2025-12-17,Home,Blender,West,2,54.97,109.94,4.8
2025-12-17,Home,Sofa,North,2,639.79,1279.58,3.3
2025-12-17,Clothing,T-Shirt,West,4,22.7,90.8,5.0
2025-12-17,Electronics,Smartwatch,South,2,233.62,467.24,5.0
2025-12-17,Home,Vacuum,North,1,196.67,196.67,3.7
2025-12-17,Sports,Bicycle,North,2,477.85,955.7,3.5
2025-12-17,Clothing,Jacket,South,1,124.33,124.33,5.0
2025-12-18,Beauty,Face Cream,East,5,34.36,171.8,4.7
2025-12-18,Home,Sofa,East,1,575.49,575.49,3.5
2025-12-18,Clothing,Sneakers,South,3,86.17,258.51,3.8
2025-12-18,Sports,Bicycle,West,2,413.84,827.68,3.8
2025-12-18,Sports,Dumbbell,North,3,41.92,125.76,3.7
2025-12-18,Beauty,Face Cream,East,1,36.76,36.76,4.5
2025-12-18,Clothing,Jeans,East,2,64.34,128.68,4.0
2025-12-18,Electronics,Smartphone,East,1,747.77,747.77,4.1
2025-12-18,Sports,Running Shoes,South,3,91.23,273.69,3.5
2025-12-18,Sports,Running Shoes,North,3,94.7,284.1,4.2
2025-12-19,Sports,Running Shoes,South,3,88.28,264.84,2.7
2025-12-19,Clothing,Jacket,South,2,114.11,228.22,4.5
2025-12-19,Beauty,Face Cream,North,1,38.26,38.26,3.0
2025-12-19,Clothing,Sneakers,East,1,75.17,75.17,5.0
2025-12-19,Clothing,Sneakers,East,3,84.02,252.06,5.0
2025-12-19,Home,Vacuum,East,2,190.93,381.86,3.7
2025-12-19,Electronics,Smartphone,West,1,768.5,768.5,5.0
2025-12-20,Clothing,Jeans,East,1,54.96,54.96,4.4
2025-12-20,Beauty,Face Cream,East,1,32.35,32.35,3.0
2025-12-20,Beauty,Perfume,East,1,76.16,76.16,3.2
2025-12-20,Home,Sofa,East,5,599.52,2997.6,4.9
2025-12-20,Clothing,Jeans,South,2,64.6,129.2,3.0
2025-12-21,Beauty,Face Cream,West,1,37.21,37.21,3.9
2025-12-21,Beauty,Face Cream,South,3,32.13,96.39,2.4
2025-12-21,Home,Blender,South,1,52.96,52.96,4.7
2025-12-21,Beauty,Mascara,East,2,19.65,39.3,2.9
2025-12-21,Electronics,Smartphone,West,2,650.55,1301.1,3.5
2025-12-21,Clothing,Sneakers,South,2,84.87,169.74,4.4
2025-12-21,Electronics,Smartwatch,East,2,238.49,476.98,3.3
2025-12-21,Beauty,Face Cream,South,1,36.75,36.75,4.5
2025-12-21,Home,Vacuum,North,2,162.5,325.0,5.0
2025-12-22,Clothing,Sneakers,North,1,82.55,82.55,4.7
2025-12-22,Electronics,Headphones,North,2,149.8,299.6,4.3
2025-12-22,Beauty,Mascara,East,1,19.07,19.07,3.1
2025-12-22,Clothing,T-Shirt,West,2,25.65,51.3,2.6
2025-12-22,Electronics,Headphones,East,2,164.0,328.0,4.1
2025-12-23,Beauty,Perfume,North,1,75.48,75.48,3.3
2025-12-23,Clothing,T-Shirt,North,1,23.09,23.09,4.9
2025-12-23,Clothing,Sneakers,West,3,83.54,250.62,4.2
2025-12-23,Sports,Dumbbell,East,1,40.98,40.98,3.0
2025-12-23,Electronics,Headphones,West,3,157.61,472.83,4.4
2025-12-24,Electronics,Smartphone,North,1,719.41,719.41,4.5
2025-12-24,Beauty,Lipstick,South,1,15.76,15.76,4.8
2025-12-24,Electronics,Laptop,South,1,997.94,997.94,4.8
2025-12-24,Clothing,Sneakers,West,1,80.45,80.45,5.0
2025-12-24,Beauty,Perfume,East,1,80.49,80.49,2.5
2025-12-24,Sports,Bicycle,South,1,463.01,463.01,3.5
2025-12-24,Clothing,T-Shirt,North,1,27.45,27.45,5.0
2025-12-24,Clothing,T-Shirt,East,5,26.81,134.05,4.8
2025-12-24,Home,Sofa,South,1,654.87,654.87,3.7
2025-12-25,Clothing,Sneakers,North,1,79.7,79.7,4.8
2025-12-25,Electronics,Smartwatch,North,2,225.33,450.66,5.0
2025-12-25,Clothing,Jacket,West,4,120.66,482.64,3.7
2025-12-25,Clothing,Sneakers,East,2,75.68,151.36,4.1
2025-12-25,Beauty,Mascara,West,1,20.85,20.85,4.1
2025-12-26,Sports,Bicycle,South,3,433.13,1299.39,4.4
2025-12-26,Home,Coffee Maker,East,1,81.39,81.39,4.5
2025-12-26,Sports,Yoga Mat,East,3,30.7,92.1,4.7
2025-12-26,Clothing,Jeans,North,1,65.96,65.96,5.0
2025-12-26,Electronics,Smartwatch,South,1,271.48,271.48,4.0
2025-12-26,Beauty,Perfume,West,2,76.25,152.5,5.0
2025-12-26,Home,Blender,South,3,53.2,159.6,3.8
2025-12-26,Clothing,Jeans,West,2,54.92,109.84,4.2
2025-12-26,Beauty,Mascara,West,1,18.36,18.36,5.0
2025-12-26,Sports,Bicycle,North,2,454.07,908.14,4.8
2025-12-27,Beauty,Perfume,South,1,72.77,72.77,4.3
2025-12-27,Beauty,Perfume,East,4,83.56,334.24,4.2
2025-12-27,Beauty,Lipstick,East,2,14.21,28.42,5.0
2025-12-27,Beauty,Lipstick,West,3,13.92,41.76,4.1
2025-12-27,Beauty,Lipstick,West,5,15.19,75.95,4.6
2025-12-27,Sports,Yoga Mat,South,1,30.72,30.72,3.7
2025-12-28,Clothing,Jacket,South,1,117.17,117.17,3.3
2025-12-28,Sports,Bicycle,East,1,436.97,436.97,4.3
2025-12-28,Electronics,Smartwatch,North,4,267.98,1071.92,4.2
2025-12-28,Home,Sofa,West,2,612.25,1224.5,4.3
2025-12-28,Clothing,Sneakers,East,1,86.36,86.36,4.4
2025-12-28,Electronics,Smartwatch,East,3,247.96,743.88,4.3
2025-12-28,Clothing,Jacket,South,2,110.53,221.06,4.0
2025-12-28,Sports,Dumbbell,South,2,41.22,82.44,5.0
2025-12-28,Sports,Dumbbell,North,1,42.87,42.87,3.1
2025-12-29,Electronics,Smartwatch,West,1,234.13,234.13,4.6
2025-12-29,Home,Coffee Maker,West,2,83.23,166.46,4.7
2025-12-29,Clothing,T-Shirt,West,1,26.19,26.19,4.2
2025-12-29,Home,Blender,North,3,48.62,145.86,4.4
2025-12-29,Sports,Yoga Mat,North,3,30.65,91.95,3.6
2025-12-29,Beauty,Mascara,South,2,18.13,36.26,3.6
2025-12-29,Clothing,T-Shirt,North,1,23.5,23.5,4.4
2025-12-29,Beauty,Perfume,North,1,74.7,74.7,4.3
